,レースID,レースクラス,枠,馬番,馬名,騎手,コース,距離,馬場,オッズ,順位
12,202207000000 ,Other,2,2,シエリナロッジ,横山琉,ダ,1400,良,544.3,13
13,202207000000 ,Other,2,3,スズカノアイル,団野,ダ,1400,良,46.3,14
14,202207000000 ,Other,3,5,ハクアイリシャール,幸,ダ,1400,良,72.5,15
0,202207000000 ,Other,4,7,ハピ,和田竜,ダ,1800,良,7.3,1
1,202207000000 ,Other,8,14,モディカ,松山,ダ,1800,良,3.1,2
2,202207000000 ,Other,4,6,ランスオブウェイブ,団野,ダ,1800,良,28.5,3
3,202207000000 ,Other,1,1,ハギノロックオン,吉田隼,ダ,1800,良,14.8,4
4,202207000000 ,Other,3,5,ゴールドペアン,西谷凜,ダ,1800,良,67.8,5
5,202207000000 ,Other,2,3,アンディナイアブル,横山典,ダ,1800,良,3.4,6
6,202207000000 ,Other,7,12,クロノスミノル,泉谷,ダ,1800,良,78.2,7
7,202207000000 ,Other,8,15,サザンクロスナイト,水口,ダ,1800,良,182.2,8
8,202207000000 ,Other,7,13,チュウワシルバー,武豊,ダ,1800,良,26.6,9
9,202207000000 ,Other,2,2,コパノオースティン,藤岡康,ダ,1800,良,19.8,10
10,202207000000 ,Other,5,8,ゲイボルグ,藤懸,ダ,1800,良,43.9,11
11,202207000000 ,Other,3,4,タロマイスター,松本,ダ,1800,良,101,12
12,202207000000 ,Other,6,10,プレストバローズ,川田,ダ,1800,良,4.1,13
13,202207000000 ,Other,5,9,クリノモンスター,国分恭,ダ,1800,良,241,14
14,202207000000 ,Other,6,11,ラインストライカー,酒井,ダ,1800,良,146.6,15
0,202207000000 ,Other,4,8,セルケト,Ｃデム,芝,2000,良,2.1,1
1,202207000000 ,Other,1,1,ヘクトパスカル,幸,芝,2000,良,14.9,2
2,202207000000 ,Other,3,5,モンステラマオ,小崎,芝,2000,良,11.1,3
3,202207000000 ,Other,1,2,ヒヅルジョウ,角田,芝,2000,良,45.5,4
4,202207000000 ,Other,6,12,チョッピー,亀田,芝,2000,良,16,5
5,202207000000 ,Other,7,14,アスクヴィヴァユー,岩田望,芝,2000,良,4.3,6
6,202207000000 ,Other,4,7,クリノセキトバ,松本,芝,2000,良,278.4,7
7,202207000000 ,Other,5,10,ギルトレターズ,和田竜,芝,2000,良,17.3,8
8,202207000000 ,Other,8,17,メイショウホーコン,池添,芝,2000,良,34.8,9
9,202207000000 ,Other,6,11,アグラダーブレ,小沢,芝,2000,良,457.3,10
10,202207000000 ,Other,3,6,ウィングローリー,横山典,芝,2000,良,24.1,11
11,202207000000 ,Other,5,9,エレガントラウル,吉田隼,芝,2000,良,291.1,12
12,202207000000 ,Other,7,13,エボニー,古川奈,芝,2000,良,286,13
13,202207000000 ,Other,8,15,ヤマニンサイフォス,長岡,芝,2000,良,6.4,14
14,202207000000 ,Other,2,3,ロードレガシー,団野,芝,2000,良,146.3,15
15,202207000000 ,Other,2,4,トーホウコマンド,永島,芝,2000,良,605.8,16
16,202207000000 ,Other,8,16,ウインリナリア,国分優,芝,2000,良,592.6,17
0,202207000000 ,Other,7,8,エテルナメンテ,横山琉,芝,1200,良,5,1
1,202207000000 ,Other,7,7,ピンクマクフィー,Ｃデム,芝,1200,良,2.8,2
2,202207000000 ,Other,2,2,ゼロドラゴン,吉田隼,芝,1200,良,7.1,3
3,202207000000 ,Other,8,9,アキバ,高倉,芝,1200,良,27.2,4
4,202207000000 ,Other,1,1,テーオースパロー,岩田望,芝,1200,良,4,5
5,202207000000 ,Other,6,6,ファンデル,幸,芝,1200,良,68.7,6
6,202207000000 ,Other,5,5,タガノフィナーレ,松若,芝,1200,良,39,7
7,202207000000 ,Other,8,10,トーホウラビアン,小沢,芝,1200,良,14.9,8
8,202207000000 ,Other,3,3,クロデメニル,武豊,芝,1200,良,7.1,9
9,202207000000 ,Other,4,4,オカンモシャチョウ,松本,芝,1200,良,27.4,10
0,202207000000 ,Other,7,9,スレイマン,Ｃデム,ダ,1900,良,1.6,1
1,202207000000 ,Other,8,10,ワセダハーツ,西村淳,ダ,1900,良,11.4,2
2,202207000000 ,Other,1,1,ワイドレッジャドロ,幸,ダ,1900,良,22.7,3
3,202207000000 ,Other,5,5,ショウナンアーチー,松本,ダ,1900,良,3.7,4
4,202207000000 ,Other,8,11,クリノウマーベラス,国分優,ダ,1900,良,142.1,5
5,202207000000 ,Other,7,8,ダノンアポロン,泉谷,ダ,1900,良,116.2,6
6,202207000000 ,Other,2,2,ファーストソリスト,川又,ダ,1900,良,64.3,7
7,202207000000 ,Other,3,3,レンツシュピッツェ,松山,ダ,1900,良,11.5,8
8,202207000000 ,Other,6,6,ウラエウス,武豊,ダ,1900,良,11.6,9
9,202207000000 ,Other,4,4,ニホンピロハーバー,田中健,ダ,1900,良,158.3,10
10,202207000000 ,Other,6,7,エーティーソブリン,池添,ダ,1900,良,33.2,11
0,202207000000 ,Other,8,10,クレデンザ,吉田隼,ダ,1800,良,8.3,1
1,202207000000 ,Other,2,2,ダンツチョイス,藤岡康,ダ,1800,良,5.6,2
2,202207000000 ,Other,1,1,シーオブザムーン,泉谷,ダ,1800,良,98.1,3
3,202207000000 ,Other,8,9,メイショウイッコン,小沢,ダ,1800,良,2.1,4
4,202207000000 ,Other,7,7,コーラスケイト,松山,ダ,1800,良,2.8,5
5,202207000000 ,Other,5,5,ユースフルラヴ,団野,ダ,1800,良,141,6
6,202207000000 ,Other,4,4,グレースルビー,岩田望,ダ,1800,良,18.8,7
7,202207000000 ,Other,6,6,ヴィネット,松若,ダ,1800,良,34.4,8
8,202207000000 ,Other,3,3,カナリキケン,長岡,ダ,1800,良,41.1,9
9,202207000000 ,Other,7,8,ペルルドール,古川奈,ダ,1800,良,165.9,10
0,202207000000 ,Other,1,1,カレンルシェルブル,川田,芝,2200,良,1.7,1
1,202207000000 ,Other,7,9,リフレーミング,西村淳,芝,2200,良,4.4,2
2,202207000000 ,Other,5,5,イクスプロージョン,和田竜,芝,2200,良,24,3
3,202207000000 ,Other,7,8,ナムラカミカゼ,亀田,芝,2200,良,39.3,4
4,202207000000 ,Other,6,7,アトミックフレア,泉谷,芝,2200,良,75.3,5
5,202207000000 ,Other,6,6,アルバーシャ,松山,芝,2200,良,13.2,6
6,202207000000 ,Other,2,2,タガノカイ,古川吉,芝,2200,良,63.3,7
7,202207000000 ,Other,4,4,トゥルーヴィル,Ｃデム,芝,2200,良,4.1,8
8,202207000000 ,Other,3,3,ダノングレーター,幸,芝,2200,良,108.9,9
9,202207000000 ,Other,8,11,タイセイドリーマー,池添,芝,2200,良,50.8,10
10,202207000000 ,Other,8,10,プロース,吉田隼,芝,2200,良,98.5,11
0,202207000000 ,Other,7,7,グロリアムンディ,Ｃデム,ダ,1800,良,4.3,1
1,202207000000 ,Other,2,2,ハヤブサナンデクン,武豊,ダ,1800,良,6.8,2
2,202207000000 ,Other,5,5,アルーブルト,幸,ダ,1800,良,7.2,3
3,202207000000 ,Other,4,4,スズカデレヤ,秋山真,ダ,1800,良,65.1,4
4,202207000000 ,Other,6,6,エスト,池添,ダ,1800,良,266.2,5
5,202207000000 ,Other,8,10,ケイアイロベージ,岩田望,ダ,1800,良,2,6
6,202207000000 ,Other,8,9,ヴォワドアンジェ,松山,ダ,1800,良,7.6,7
7,202207000000 ,Other,1,1,ラヴォアドゥース,和田竜,ダ,1800,良,196.9,8
8,202207000000 ,Other,7,8,ホッコーハナミチ,浜中,ダ,1800,良,20.1,9
9,202207000000 ,Other,3,3,スズカパンサー,小崎,ダ,1800,良,31.3,10
0,202207000000 ,Other,2,4,スマートクラージュ,松山,芝,1200,良,2.7,1
1,202207000000 ,Other,3,5,ダディーズビビッド,竹之下,芝,1200,良,6.6,2
2,202207000000 ,Other,6,12,タイセイアベニール,川田,芝,1200,良,9.8,3
3,202207000000 ,Other,1,2,グルーヴィット,Ｃデム,芝,1200,良,3.6,4
4,202207000000 ,Other,1,1,アンコールプリュ,岩田望,芝,1200,良,26.9,5
5,202207000000 ,Other,5,10,ビオグラフィー,団野,芝,1200,良,14.8,6
6,202207000000 ,Other,3,6,レインボーフラッグ,西村淳,芝,1200,良,150.3,7
7,202207000000 ,Other,4,8,ハッピーアワー,川又,芝,1200,良,86.9,8
8,202207000000 ,Other,7,13,ホープフルサイン,酒井,芝,1200,良,32.5,9
9,202207000000 ,Other,5,9,リンゴアメ,川須,芝,1200,良,29.2,10
10,202207000000 ,Other,8,15,ファーストフォリオ,藤岡康,芝,1200,良,10.6,11
11,202207000000 ,Other,4,7,コロラトゥーレ,荻野琢,芝,1200,良,125.5,12
12,202207000000 ,Other,2,3,スギノヴォルケーノ,和田竜,芝,1200,良,37.6,13
13,202207000000 ,Other,6,11,メイショウカリン,幸,芝,1200,良,202,14
14,202207000000 ,Other,7,14,ジョーアラビカ,城戸,芝,1200,良,250.1,15
15,202207000000 ,Other,8,16,レジェーロ,小崎,芝,1200,良,44.2,16
16,202207000000 ,Other,8,17,キタイ,池添,芝,1200,良,63.9,17
0,202207000000 ,Other,7,13,エイシンギアアップ,川田,ダ,1400,良,2.7,1
1,202207000000 ,Other,7,12,トレーンベアラー,吉田隼,ダ,1400,良,34.5,2
2,202207000000 ,Other,4,7,アイリッシュセンス,松山,ダ,1400,良,3.6,3
3,202207000000 ,Other,2,2,ドンカポノ,藤岡康,ダ,1400,良,6.7,4
4,202207000000 ,Other,2,3,レオパルドミノル,横山典,ダ,1400,良,21.2,5
5,202207000000 ,Other,5,8,ソウルユニバンス,黒岩,ダ,1400,良,38.9,6
6,202207000000 ,Other,8,15,グレアミラージュ,小牧,ダ,1400,良,211.4,7
7,202207000000 ,Other,6,10,フリークボンバー,角田,ダ,1400,良,46.5,8
8,202207000000 ,Other,5,9,ララシャンドン,Ｃデム,ダ,1400,良,4,9
9,202207000000 ,Other,3,4,コンバットマーチ,岩田望,ダ,1400,良,51.6,10
10,202207000000 ,Other,6,11,タガノネクステージ,和田竜,ダ,1400,良,19.6,11
11,202207000000 ,Other,3,5,ゼットセントラル,藤懸,ダ,1400,良,318.5,12
12,202207000000 ,Other,8,14,メイショウサトワ,森裕,ダ,1400,良,61.6,13
13,202207000000 ,Other,4,6,エリオット,松本,ダ,1400,良,437.6,14
14,202207000000 ,Other,1,1,ウンエンリヒカイ,酒井,ダ,1400,良,125,15
0,202207000000 ,Other,2,2,ディパッセ,池添,ダ,1800,良,1.4,1
1,202207000000 ,Other,4,4,ミアステラ,国分優,ダ,1800,良,8.5,2
2,202207000000 ,Other,3,3,ブランニューデイ,川島,ダ,1800,良,91.8,3
3,202207000000 ,Other,5,5,ザヴォーグ,国分恭,ダ,1800,良,7.5,4
4,202207000000 ,Other,6,6,カシノロックオン,幸,ダ,1800,良,150.9,5
5,202207000000 ,Other,7,8,パトリオットラン,松若,ダ,1800,良,11.7,6
6,202207000000 ,Other,7,7,ソルトグリーン,松田,ダ,1800,良,29,7
7,202207000000 ,Other,8,9,メイショウシヅキ,松山,ダ,1800,良,17.8,8
8,202207000000 ,Other,1,1,ハーモニーオリオン,津村,ダ,1800,良,192.6,9
9,202207000000 ,Other,8,10,チームケミストリー,団野,ダ,1800,良,11.4,10
0,202207000000 ,Other,4,5,バスマティ,ルメー,ダ,1400,良,7.5,1
1,202207000000 ,Other,8,13,デルマセドナ,高倉,ダ,1400,良,9.9,2
2,202207000000 ,Other,3,3,ルショコラ,津村,ダ,1400,良,6,3
3,202207000000 ,Other,6,8,ペイシャイシュタル,幸,ダ,1400,良,2.3,4
4,202207000000 ,Other,6,9,グリーンシアター,国分恭,ダ,1400,良,120.5,5
5,202207000000 ,Other,1,1,ウィルフルネス,武豊,ダ,1400,良,10.9,6
6,202207000000 ,Other,7,10,ラニカイ,松山,ダ,1400,良,3.4,7
7,202207000000 ,Other,7,11,シトラスダル,菱田,ダ,1400,良,309.8,8
8,202207000000 ,Other,2,2,マーブルファクター,酒井,ダ,1400,良,254.2,9
9,202207000000 ,Other,5,6,ナノハナバタケ,永島,ダ,1400,良,92.1,10
10,202207000000 ,Other,4,4,カワキタオルゴ,亀田,ダ,1400,良,165.7,11
11,202207000000 ,Other,8,12,オッカナイ,長岡,ダ,1400,良,647.1,12
12,202207000000 ,Other,5,7,ペイシャアビイ,的場,ダ,1400,良,755.2,13
0,202207000000 ,Other,1,1,ケイアイスペース,ルメー,ダ,1900,良,2.6,1
1,202207000000 ,Other,8,9,カレンアップラウゾ,横山典,ダ,1900,良,11.8,2
2,202207000000 ,Other,3,3,ロイエンタール,坂井,ダ,1900,良,9.8,3
3,202207000000 ,Other,8,8,クロガネ,岩田望,ダ,1900,良,10.9,4
4,202207000000 ,Other,4,4,マルトドラゴン,亀田,ダ,1900,良,3,5
5,202207000000 ,Other,5,5,タガノヒロック,国分恭,ダ,1900,良,56,6
6,202207000000 ,Other,7,7,トーホウテンリュウ,藤井勘,ダ,1900,良,4.8,7
7,202207000000 ,Other,6,6,プラウサス,水口,ダ,1900,良,31.2,8
8,202207000000 ,Other,2,2,シシリアンルージュ,大庭,ダ,1900,良,420.4,9
0,202207000000 ,Other,8,16,ナパージュケイク,団野,ダ,1400,良,9.8,1
1,202207000000 ,Other,3,6,オンザダブル,池添,ダ,1400,良,18.1,2
2,202207000000 ,Other,4,8,エイシンスキャンプ,岩田望,ダ,1400,良,4.8,3
3,202207000000 ,Other,7,14,メテオフリューゲル,秋山真,ダ,1400,良,5.9,4
4,202207000000 ,Other,6,11,エバニスタ,鮫島良,ダ,1400,良,47.5,5
5,202207000000 ,Other,2,4,エリュシデータ,泉谷,ダ,1400,良,95.3,6
6,202207000000 ,Other,6,12,マテラハチイチ,幸,ダ,1400,良,9.6,7
7,202207000000 ,Other,2,3,ハクサンメモリー,永島,ダ,1400,良,52.7,8
8,202207000000 ,Other,3,5,ユウグロスファクタ,坂井,ダ,1400,良,11.4,9
9,202207000000 ,Other,1,2,メイショウクサツ,和田竜,ダ,1400,良,66,10
10,202207000000 ,Other,4,7,ミエノアラジン,長岡,ダ,1400,良,280.4,11
11,202207000000 ,Other,7,13,メイショウユフイン,酒井,ダ,1400,良,156.7,12
12,202207000000 ,Other,5,9,ショウナンパーシヴ,松山,ダ,1400,良,12.8,13
13,202207000000 ,Other,5,10,ピューリファイ,亀田,ダ,1400,良,59.2,14
14,202207000000 ,Other,1,1,クラウドボウ,川島,ダ,1400,良,31.9,15
15,202207000000 ,Other,8,15,メイショウブレゲ,武豊,ダ,1400,良,3,16
0,202207000000 ,Other,4,7,ショウナンハクラク,坂井,芝,1400,良,11.9,1
1,202207000000 ,Other,5,9,サブライムアンセム,岩田望,芝,1400,良,4.7,2
2,202207000000 ,Other,1,1,クリノマジン,武豊,芝,1400,良,15.4,3
3,202207000000 ,Other,1,2,メジャークオリティ,津村,芝,1400,良,28.7,4
4,202207000000 ,Other,6,12,ロードオルデン,幸,芝,1400,良,23.5,5
5,202207000000 ,Other,2,3,ラクスバラディー,ルメー,芝,1400,良,2.6,6
6,202207000000 ,Other,4,8,ダノンアーリー,川田,芝,1400,良,3.4,7
7,202207000000 ,Other,7,14,ハルカナネガイ,秋山真,芝,1400,良,61.5,8
8,202207000000 ,Other,5,10,メイショウイヌワシ,和田竜,芝,1400,良,54,9
9,202207000000 ,Other,8,17,タガノミア,亀田,芝,1400,良,192.6,10
10,202207000000 ,Other,3,5,サンマルヴァレー,岡田,芝,1400,良,332,11
11,202207000000 ,Other,8,16,レディズビーク,団野,芝,1400,良,14.6,12
12,202207000000 ,Other,6,11,キタサンシルバー,泉谷,芝,1400,良,292.2,13
13,202207000000 ,Other,7,15,エムズフラッシュ,酒井,芝,1400,良,214.2,14
14,202207000000 ,Other,3,6,アストロバローズ,菱田,芝,1400,良,340.4,15
15,202207000000 ,Other,8,18,エストレアブランカ,松若,芝,1400,良,43,16
16,202207000000 ,Other,7,13,テイエムルーラー,国分恭,芝,1400,良,781.8,17
17,202207000000 ,Other,2,4,ニホンピロクレール,小牧,芝,1400,良,504,18
0,202207000000 ,Other,4,4,マテンロウボンド,川田,芝,2000,良,3.3,1
1,202207000000 ,Other,3,3,プラダリア,池添,芝,2000,良,3,2
2,202207000000 ,Other,5,5,ララヴォルシエル,団野,芝,2000,良,34.3,3
3,202207000000 ,Other,7,9,ジーショウグン,坂井,芝,2000,良,5.3,4
4,202207000000 ,Other,1,1,ハイエストコード,ルメー,芝,2000,良,9.7,5
5,202207000000 ,Other,5,6,ヒャッカリョウラン,武豊,芝,2000,良,9.8,6
6,202207000000 ,Other,6,7,インベルシオン,和田竜,芝,2000,良,8.4,7
7,202207000000 ,Other,6,8,マルカフロンターレ,幸,芝,2000,良,96.8,8
8,202207000000 ,Other,8,11,セントレア,横山典,芝,2000,良,27.7,9
9,202207000000 ,Other,2,2,マルノユズキ,藤井勘,芝,2000,良,278.5,10
10,202207000000 ,Other,8,12,キンシャチノキセキ,松若,芝,2000,良,208.2,11
11,202207000000 ,Other,7,10,タカラマドンナ,松山,芝,2000,良,30.1,12
0,202207000000 ,Other,8,10,ペプチドヤマト,松山,ダ,1200,良,3.2,1
1,202207000000 ,Other,6,6,フルム,水口,ダ,1200,良,8.2,2
2,202207000000 ,Other,4,4,ダイチラファール,永島,ダ,1200,良,72.6,3
3,202207000000 ,Other,3,3,バイハリウッド,泉谷,ダ,1200,良,5.7,4
4,202207000000 ,Other,6,7,ミルトクリーガー,岩田望,ダ,1200,良,7.2,5
5,202207000000 ,Other,7,8,スマートセプター,武豊,ダ,1200,良,10.8,6
6,202207000000 ,Other,7,9,ケイティレインボー,長岡,ダ,1200,良,20.7,7
7,202207000000 ,Other,8,11,テイエムランウェイ,石川,ダ,1200,良,12.5,8
8,202207000000 ,Other,1,1,アメトリーチェ,団野,ダ,1200,良,7.9,9
9,202207000000 ,Other,2,2,ヒルノショパン,横山典,ダ,1200,良,6.7,10
10,202207000000 ,Other,5,5,イチザウイナー,田中健,ダ,1200,良,266.3,11
0,202207000000 ,Other,7,10,フィニステール,川田,ダ,1800,良,2.6,1
1,202207000000 ,Other,8,12,ゴールドハイアー,松山,ダ,1800,良,2.3,2
2,202207000000 ,Other,6,8,キスラー,武豊,ダ,1800,良,15.7,3
3,202207000000 ,Other,7,9,オセアダイナスティ,ルメー,ダ,1800,良,7,4
4,202207000000 ,Other,8,11,モズマゾク,国分優,ダ,1800,良,40,5
5,202207000000 ,Other,5,6,テイエムマジック,和田竜,ダ,1800,良,18.5,6
6,202207000000 ,Other,1,1,リメンバーメモリー,坂井,ダ,1800,良,19.9,7
7,202207000000 ,Other,3,3,フレイムウィングス,菱田,ダ,1800,良,24.2,8
8,202207000000 ,Other,4,4,イルミネーター,水口,ダ,1800,良,172.8,9
9,202207000000 ,Other,2,2,ペイシャムートン,酒井,ダ,1800,良,507.7,10
10,202207000000 ,Other,6,7,サワヤカコーズサン,団野,ダ,1800,良,22.3,11
11,202207000000 ,Other,5,5,サブロンカズマ,亀田,ダ,1800,良,80.1,12
0,202207000000 ,Other,3,3,ビッグリボン,川田,芝,2000,良,1.8,1
1,202207000000 ,Other,6,6,ノースザワールド,松山,芝,2000,良,4.4,2
2,202207000000 ,Other,5,5,ダノンドリーマー,ルメー,芝,2000,良,3.1,3
3,202207000000 ,Other,8,9,サトノシャローム,団野,芝,2000,良,20.6,4
4,202207000000 ,Other,4,4,ダディーズトリップ,菱田,芝,2000,良,24.6,5
5,202207000000 ,Other,7,7,ポールトゥウィン,坂井,芝,2000,良,35.5,6
6,202207000000 ,Other,2,2,シーリアスラブ,和田竜,芝,2000,良,77.9,7
7,202207000000 ,Other,7,8,ファインスティール,岩田望,芝,2000,良,117.7,8
8,202207000000 ,Other,1,1,ピノクル,松若,芝,2000,良,40.2,9
9,202207000000 ,Other,8,10,ナスノフォルテ,亀田,芝,2000,良,297.4,10
0,202207000000 ,Other,1,1,フォラブリューテ,ルメー,芝,1400,良,2,1
1,202207000000 ,Other,2,2,ダークペイジ,松若,芝,1400,良,7.8,2
2,202207000000 ,Other,5,5,ウィリン,津村,芝,1400,良,3,3
3,202207000000 ,Other,3,3,アドヴァイス,岩田望,芝,1400,良,19.5,4
4,202207000000 ,Other,7,7,ディオサデルソル,菱田,芝,1400,良,74.1,5
5,202207000000 ,Other,4,4,ナムラリコリス,泉谷,芝,1400,良,15.2,6
6,202207000000 ,Other,6,6,スカイトレイル,松山,芝,1400,良,23.2,7
7,202207000000 ,Other,8,9,シナモンスティック,松岡,芝,1400,良,37.1,8
8,202207000000 ,Other,8,8,グランデレジーナ,秋山真,芝,1400,良,10.5,9
0,202207000000 ,G3,1,1,ルビーカサブランカ,武豊,芝,2000,良,12.7,1
1,202207000000 ,G3,2,4,マリアエレーナ,坂井,芝,2000,良,7,2
2,202207000000 ,G3,6,12,デゼル,川田,芝,2000,良,10.7,3
3,202207000000 ,G3,5,9,ソフトフルート,岩田望,芝,2000,良,6.3,4
4,202207000000 ,G3,4,8,アイコンテーラー,亀田,芝,2000,良,27.9,5
5,202207000000 ,G3,3,5,クールキャット,団野,芝,2000,良,58.2,6
6,202207000000 ,G3,6,11,カセドラルベル,幸,芝,2000,良,146.5,7
7,202207000000 ,G3,5,10,アナザーリリック,津村,芝,2000,良,10.5,8
8,202207000000 ,G3,1,2,マジックキャッスル,ルメー,芝,2000,良,7.6,9
9,202207000000 ,G3,8,16,ラルナブリラーレ,池添,芝,2000,良,37,10
10,202207000000 ,G3,3,6,アンドヴァラナウト,松山,芝,2000,良,2.9,11
11,202207000000 ,G3,7,13,ラヴユーライヴ,松岡,芝,2000,良,36.5,12
12,202207000000 ,G3,4,7,スライリー,石川,芝,2000,良,42.2,13
13,202207000000 ,G3,8,15,シゲルピンクダイヤ,和田竜,芝,2000,良,21.5,14
14,202207000000 ,G3,7,14,ホウオウエミーズ,丸田,芝,2000,良,52.3,15
15,202207000000 ,G3,2,3,ウインアグライア,泉谷,芝,2000,良,149,16
0,202207000000 ,Other,5,8,エールソヴール,松若,ダ,1200,良,5.1,1
1,202207000000 ,Other,4,6,レベルタウン,亀田,ダ,1200,良,5.5,2
2,202207000000 ,Other,3,5,ウーゴ,太宰,ダ,1200,良,12.7,3
3,202207000000 ,Other,5,9,アイスリアン,松山,ダ,1200,良,2.3,4
4,202207000000 ,Other,1,1,ウルトラソニック,森裕,ダ,1200,良,44.7,5
5,202207000000 ,Other,2,3,アクイール,永島,ダ,1200,良,83.7,6
6,202207000000 ,Other,8,15,ヴェラート,国分優,ダ,1200,良,78.3,7
7,202207000000 ,Other,3,4,シゲルキンセイ,国分恭,ダ,1200,良,22.7,8
8,202207000000 ,Other,8,14,パルフェアンジュ,石川,ダ,1200,良,44.7,9
9,202207000000 ,Other,7,13,ゴムマリ,菱田,ダ,1200,良,90.2,10
10,202207000000 ,Other,2,2,シゲルフタゴザ,幸,ダ,1200,良,20.1,11
11,202207000000 ,Other,7,12,アドマイヤレビン,ルメー,ダ,1200,良,9,12
12,202207000000 ,Other,4,7,テーオールソー,和田竜,ダ,1200,良,15.9,13
13,202207000000 ,Other,6,11,タガノマーチ,団野,ダ,1200,良,56.1,14
14,202207000000 ,Other,6,10,テイエムメロディー,田中健,ダ,1200,良,127.8,15
0,202207000000 ,Other,8,14,マルモリスペシャル,武豊,ダ,1200,良,8.6,1
1,202207000000 ,Other,2,2,カライカマウリオラ,幸,ダ,1200,良,2.2,2
2,202207000000 ,Other,5,7,ブルーノート,川須,ダ,1200,良,4.2,3
3,202207000000 ,Other,8,13,キムケンリアン,坂井,ダ,1200,良,7.3,4
4,202207000000 ,Other,4,5,ユーフェイス,松山,ダ,1200,良,7.6,5
5,202207000000 ,Other,3,4,アールヨンク,岩田望,ダ,1200,良,44.9,6
6,202207000000 ,Other,6,10,ローザロード,松田,ダ,1200,良,162,7
7,202207000000 ,Other,1,1,ホワールウィンド,川又,ダ,1200,良,22.9,8
8,202207000000 ,Other,5,8,ベラジオプライド,池添,ダ,1200,良,11.1,9
9,202207000000 ,Other,7,12,ユメコイ,太宰,ダ,1200,良,480.9,10
10,202207000000 ,Other,7,11,タイキバンディエラ,柴山,ダ,1200,良,65.7,11
11,202207000000 ,Other,4,6,ステラグローリア,高倉,ダ,1200,良,235.9,12
12,202207000000 ,Other,6,9,ジョードルチェ,国分恭,ダ,1200,良,492.3,13
13,202207000000 ,Other,3,3,シャークトゥルル,小崎,ダ,1200,良,547.1,14
0,202207000000 ,Other,8,9,スマートオリーブ,坂井,ダ,1800,良,3.1,1
1,202207000000 ,Other,2,2,ポルテーニャ,川田,ダ,1800,良,1.3,2
2,202207000000 ,Other,7,7,スマートクオーク,岩田望,ダ,1800,良,14.7,3
3,202207000000 ,Other,4,4,ブリラーノ,柴山,ダ,1800,良,31.2,4
4,202207000000 ,Other,1,1,オーリプカレディ,国分恭,ダ,1800,良,78,5
5,202207000000 ,Other,6,6,ジュンダッシュ,幸,ダ,1800,良,22.9,6
6,202207000000 ,Other,3,3,オフショアガール,川島,ダ,1800,良,121.3,7
7,202207000000 ,Other,8,8,ジョーヌヴェール,加藤,ダ,1800,良,63.3,8
8,202207000000 ,Other,5,5,ダイヤノカガヤキ,松山,ダ,1800,良,47.3,9
0,202207000000 ,Other,7,9,プルートマスター,松山,ダ,1400,良,5.9,1
1,202207000000 ,Other,3,3,メイショウキッド,横山典,ダ,1400,良,2.5,2
2,202207000000 ,Other,7,10,クリノミニスター,太宰,ダ,1400,良,86.4,3
3,202207000000 ,Other,8,11,イーサンカレラ,柴山,ダ,1400,良,161,4
4,202207000000 ,Other,6,8,レッドアクトゥール,川田,ダ,1400,良,4,5
5,202207000000 ,Other,1,1,バンドールロゼ,池添,ダ,1400,良,157,6
6,202207000000 ,Other,6,7,ニホンピロオーセン,和田翼,ダ,1400,良,193.3,7
7,202207000000 ,Other,8,12,メイショウイタマエ,岩田望,ダ,1400,良,120.2,8
8,202207000000 ,Other,5,6,ショウナンラタン,幸,ダ,1400,良,25,9
9,202207000000 ,Other,5,5,グランデ,坂井,ダ,1400,良,3.3,10
10,202207000000 ,Other,4,4,トップランク,松田,ダ,1400,良,583.2,11
11,202207000000 ,Other,2,2,レオインテンシブ,武豊,ダ,1400,良,15.6,12
0,202207000000 ,Other,5,8,ウィングヘヴン,松山,ダ,1800,良,3.7,1
1,202207000000 ,Other,2,2,セレッソ,川須,ダ,1800,良,11.6,2
2,202207000000 ,Other,3,3,スマートグランデ,武豊,ダ,1800,良,4,3
3,202207000000 ,Other,5,7,アルフワイラ,幸,ダ,1800,良,5.6,4
4,202207000000 ,Other,6,9,リンギングフォン,岩田望,ダ,1800,良,16.4,5
5,202207000000 ,Other,7,11,キャンドルベリー,川田,ダ,1800,良,4.2,6
6,202207000000 ,Other,8,14,デスペハド,坂井,ダ,1800,良,19.6,7
7,202207000000 ,Other,4,5,レモンソフィア,池添,ダ,1800,良,15.9,8
8,202207000000 ,Other,3,4,テーオーシャンス,松田,ダ,1800,良,92.6,9
9,202207000000 ,Other,4,6,オーマイラヴアスク,川又,ダ,1800,良,216.3,10
10,202207000000 ,Other,8,13,シゲルハナノレン,藤懸,ダ,1800,良,101.8,11
11,202207000000 ,Other,7,12,ホウオウカントリー,柴山,ダ,1800,良,176.4,12
12,202207000000 ,Other,1,1,ガレットジョーカー,鮫島良,ダ,1800,良,102.4,13
13,202207000000 ,Other,6,10,ディープチェッカー,横山典,ダ,1800,良,41.4,14
0,202207000000 ,Other,3,3,エイカイマッケンロ,岩田望,芝,2000,良,30.3,1
1,202207000000 ,Other,8,10,ショウナンアデイブ,池添,芝,2000,良,3.9,2
2,202207000000 ,Other,8,11,インディゴブラック,坂井,芝,2000,良,30.6,3
3,202207000000 ,Other,1,1,デビットバローズ,松山,芝,2000,良,5.3,4
4,202207000000 ,Other,2,2,イヴィステラ,川田,芝,2000,良,1.9,5
